Sample,Time_us,Raw_u16,Voltage_V
7914,7914011,34600,1.742275
7915,7915015,46619,2.347489
7916,7916011,53469,2.692419
7917,7917008,52572,2.647251
7918,7918012,44234,2.227393
7919,7919008,31687,1.595592
7920,7920012,19588,0.986349
7921,7921010,12755,0.642275
7922,7922014,13683,0.689004
7923,7923010,21941,1.104834
7924,7924014,34616,1.743081
7925,7925011,46411,2.337015
7926,7926015,53421,2.690002
7927,7927011,52524,2.644834
7928,7928015,44122,2.221753
7929,7929013,31575,1.589952
7930,7930010,19588,0.986349
7931,7931014,12707,0.639858
7932,7932010,13635,0.686587
7933,7933014,22005,1.108057
7934,7934010,34504,1.737441
7935,7935014,46571,2.345072
7936,7936011,53421,2.690002
7937,7937009,52524,2.644834
7938,7938013,44026,2.216919
7939,7939009,31591,1.590758
7940,7940013,19588,0.986349
7941,7941010,12691,0.639052
7942,7942014,13539,0.681753
7943,7943010,21781,1.096777
7944,7944014,34536,1.739052
7945,7945013,46587,2.345878
7946,7946012,53341,2.685974
7947,7947009,52524,2.644834
7948,7948013,44170,2.224170
7949,7949009,31591,1.590758
7950,7950013,19476,0.980709
7951,7951009,12627,0.635830
7952,7952013,13459,0.677725
7953,7953012,21781,1.096777
7954,7954009,34568,1.740664
7955,7955013,46379,2.335404
7956,7956009,53341,2.685974
7957,7957013,52636,2.650474
7958,7958010,44298,2.230616
7959,7959014,31559,1.589146
7960,7960010,19636,0.988766
7961,7961008,12819,0.645498
7962,7962014,13667,0.688199
7963,7963010,21973,1.106445
7964,7964014,34664,1.745498
7965,7965010,46635,2.348295
7966,7966014,53437,2.690808
7967,7967011,52572,2.647251
7968,7968015,44218,2.226587
7969,7969014,31623,1.592369
7970,7970012,19636,0.988766
7971,7971008,12819,0.645498
7972,7972012,13699,0.689810
7973,7973009,22005,1.108057
7974,7974013,34632,1.743886
7975,7975009,46507,2.341849
7976,7976013,53453,2.691614
7977,7977012,52620,2.649668
7978,7978011,44298,2.230616
7979,7979015,31623,1.592369
7980,7980011,19636,0.988766
7981,7981008,12787,0.643886
7982,7982012,13667,0.688199
7983,7983008,21957,1.105640
7984,7984012,34552,1.739858
7985,7985011,46475,2.340238
7986,7986009,53533,2.695642
7987,7987013,52636,2.650474
7988,7988010,44234,2.227393
7989,7989014,31575,1.589952
7990,7990010,19588,0.986349
7991,7991014,12739,0.641469
7992,7992011,13651,0.687393
7993,7993011,21989,1.107251
7994,7994009,34504,1.737441
7995,7995013,46491,2.341044
7996,7996010,53325,2.685168
7997,7997014,52444,2.640806
7998,7998010,44138,2.222559
7999,7999014,31399,1.581090
8000,8000010,19444,0.979098
8001,8001011,12595,0.634218
8002,8002015,13507,0.680142
8003,8003012,21925,1.104028
8004,8004008,34616,1.743081
8005,8005012,46635,2.348295
8006,8006009,53485,2.693225
8007,8007013,52588,2.648057
8008,8008009,44314,2.231421
8009,8009009,31719,1.597203
8010,8010014,19636,0.988766
8011,8011010,12803,0.644692
8012,8012014,13651,0.687393
8013,8013011,22005,1.108057
8014,8014015,34584,1.741469
8015,8015011,46587,2.345878
8016,8016015,53421,2.690002
8017,8017015,52572,2.647251
8018,8018012,44266,2.229004
8019,8019008,31687,1.595592
8020,8020012,19668,0.990378
8021,8021008,12883,0.648720
8022,8022012,13667,0.688199
8023,8023009,21909,1.103223
8024,8024013,34616,1.743081
8025,8025014,46587,2.345878
8026,8026012,53405,2.689196
8027,8027009,52556,2.646445
8028,8028013,44170,2.224170
8029,8029009,31751,1.598814
8030,8030013,19620,0.987961
8031,8031009,12755,0.642275
8032,8032013,13667,0.688199
8033,8033015,22005,1.108057
8034,8034014,34568,1.740664
8035,8035010,46347,2.333792
8036,8036014,53373,2.687585
8037,8037011,52348,2.635972
8038,8038015,44026,2.216919
8039,8039011,31655,1.593980
8040,8040015,19620,0.987961
8041,8041008,12803,0.644692
8042,8042012,13699,0.689810
8043,8043009,21989,1.107251
8044,8044013,34360,1.730190
8045,8045009,46587,2.345878
8046,8046013,53357,2.686780
8047,8047009,52428,2.640000
8048,8048013,44138,2.222559
8049,8049015,31543,1.588340
8050,8050013,19540,0.983932
8051,8051009,12595,0.634218
8052,8052013,13523,0.680948
8053,8053010,21829,1.099194
8054,8054014,34408,1.732607
8055,8055010,46651,2.349100
8056,8056014,53581,2.698059
8057,8057008,52588,2.648057
8058,8058014,44266,2.229004
8059,8059011,31671,1.594786
8060,8060015,19620,0.987961
8061,8061011,12659,0.637441
8062,8062015,13619,0.685782
8063,8063011,21813,1.098389
8064,8064008,34344,1.729384
8065,8065010,46363,2.334598
8066,8066015,53293,2.683557
8067,8067011,52364,2.636777
8068,8068008,44074,2.219336
8069,8069012,31719,1.597203
8070,8070008,19444,0.979098
8071,8071012,12579,0.633413
8072,8072009,13683,0.689004
8073,8073011,21957,1.105640
8074,8074009,34600,1.742275
8075,8075012,46571,2.345072
8076,8076009,53421,2.690002
8077,8077013,52540,2.645640
8078,8078009,44266,2.229004
8079,8079013,31607,1.591563
8080,8080009,19636,0.988766
8081,8081012,12835,0.646303
8082,8082009,13667,0.688199
8083,8083013,21973,1.106445
8084,8084009,34488,1.736635
8085,8085013,46619,2.347489
8086,8086010,53405,2.689196
8087,8087014,52444,2.640806
8088,8088010,43962,2.213696
8089,8089012,31431,1.582701
8090,8090009,19444,0.979098
8091,8091013,12755,0.642275
8092,8092009,13699,0.689810
8093,8093013,22085,1.112085
8094,8094010,34568,1.740664
8095,8095014,46539,2.343460
8096,8096010,53421,2.690002
8097,8097012,52476,2.642417
8098,8098010,44218,2.226587
8099,8099014,31559,1.589146
8100,8100010,19604,0.987155
8101,8101014,12723,0.640664
8102,8102011,13651,0.687393
8103,8103015,22005,1.108057
8104,8104011,34600,1.742275
8105,8105015,46555,2.344266
8106,8106012,53373,2.687585
8107,8107009,52460,2.641611
8108,8108013,44122,2.221753
8109,8109009,31607,1.591563
8110,8110013,19492,0.981515
8111,8111009,12723,0.640664
8112,8112013,13635,0.686587
8113,8113010,21957,1.105640
8114,8114015,34584,1.741469
8115,8115011,46491,2.341044
8116,8116015,53421,2.690002
8117,8117011,52524,2.644834
8118,8118008,44058,2.218530
8119,8119012,31703,1.596397
8120,8120008,19700,0.991989
8121,8121013,12819,0.645498
8122,8122011,13715,0.690616
8123,8123014,22005,1.108057
8124,8124011,34536,1.739052
8125,8125015,46619,2.347489
8126,8126011,53437,2.690808
8127,8127008,52588,2.648057
8128,8128012,44218,2.226587
8129,8129015,31655,1.593980
8130,8130012,19620,0.987961
8131,8131008,12771,0.643081
8132,8132012,13651,0.687393
8133,8133009,21909,1.103223
8134,8134013,34520,1.738247
8135,8135009,46507,2.341849
8136,8136013,53341,2.685974
8137,8137011,52412,2.639194
8138,8138011,44138,2.222559
8139,8139014,31447,1.583506
8140,8140011,19604,0.987155
8141,8141015,12819,0.645498
8142,8142011,13523,0.680948
8143,8143008,21989,1.107251
8144,8144012,34632,1.743886
8145,8145008,46475,2.340238
8146,8146014,53485,2.693225
8147,8147011,52556,2.646445
8148,8148015,44202,2.225782
8149,8149011,31655,1.593980
8150,8150008,19716,0.992795
8151,8151012,12755,0.642275
8152,8152008,13619,0.685782
8153,8153013,21941,1.104834
8154,8154011,34632,1.743886
8155,8155008,46555,2.344266
8156,8156012,53469,2.692419
8157,8157009,52620,2.649668
8158,8158013,44218,2.226587
8159,8159009,31687,1.595592
8160,8160013,19620,0.987961
8161,8161011,12771,0.643081
8162,8162011,13651,0.687393
8163,8163008,21925,1.104028
8164,8164012,34600,1.742275
8165,8165009,46555,2.344266
8166,8166013,53405,2.689196
8167,8167009,52572,2.647251
8168,8168013,44250,2.228198
8169,8169012,31671,1.594786
8170,8170011,19556,0.984738
8171,8171015,12787,0.643886
8172,8172011,13715,0.690616
8173,8173015,22037,1.109668
8174,8174011,34584,1.741469
8175,8175008,46507,2.341849
8176,8176012,53389,2.688391
8177,8177011,52540,2.645640
8178,8178010,44266,2.229004
8179,8179014,31543,1.588340
8180,8180010,19620,0.987961
8181,8181014,12739,0.641469
8182,8182010,13635,0.686587
8183,8183014,22005,1.108057
8184,8184011,34584,1.741469
8185,8185009,46555,2.344266
8186,8186008,53421,2.690002
8187,8187013,52556,2.646445
8188,8188010,44314,2.231421
8189,8189014,31639,1.593175
8190,8190010,19700,0.991989
8191,8191014,12787,0.643886
8192,8192010,13699,0.689810
8193,8193010,21973,1.106445
8194,8194009,34520,1.738247
8195,8195013,46603,2.346684
8196,8196009,53437,2.690808
8197,8197013,52572,2.647251
8198,8198009,44282,2.229810
8199,8199013,31639,1.593175
8200,8200010,19620,0.987961
8201,8201009,12787,0.643886
8202,8202013,13779,0.693838
8203,8203010,21957,1.105640
8204,8204014,34568,1.740664
8205,8205010,46555,2.344266
8206,8206014,53405,2.689196
8207,8207010,52492,2.643222
8208,8208014,44218,2.226587
8209,8209014,31591,1.590758
8210,8210012,19588,0.986349
8211,8211008,12787,0.643886
8212,8212012,13667,0.688199
8213,8213009,21941,1.104834
8214,8214013,34568,1.740664
8215,8215009,46507,2.341849
8216,8216013,53389,2.688391
8217,8217013,52524,2.644834
8218,8218011,44122,2.221753
8219,8219015,31543,1.588340
8220,8220011,19636,0.988766
8221,8221015,12755,0.642275
8222,8222011,13715,0.690616
8223,8223008,21941,1.104834
8224,8224012,34568,1.740664
8225,8225012,46555,2.344266
8226,8226010,53373,2.687585
8227,8227014,52460,2.641611
8228,8228010,44218,2.226587
8229,8229014,31463,1.584312
8230,8230010,19620,0.987961
8231,8231014,12771,0.643081
8232,8232011,13651,0.687393
8233,8233011,22005,1.108057
8234,8234011,34520,1.738247
8235,8235008,46491,2.341044
8236,8236012,53453,2.691614
8237,8237008,52556,2.646445
8238,8238012,44218,2.226587
8239,8239009,31671,1.594786
8240,8240013,19588,0.986349
8241,8241013,12755,0.642275
8242,8242011,13635,0.686587
8243,8243015,22021,1.108862
8244,8244011,34616,1.743081
8245,8245008,46555,2.344266
8246,8246012,53357,2.686780
8247,8247008,52524,2.644834
8248,8248012,44186,2.224976
8249,8249013,31591,1.590758
8250,8250013,19572,0.985544
8251,8251009,12739,0.641469
8252,8252013,13667,0.688199
8253,8253010,21957,1.105640
8254,8254014,34536,1.739052
8255,8255010,46475,2.340238
8256,8256014,53357,2.686780
8257,8257014,52460,2.641611
8258,8258012,44186,2.224976
8259,8259009,31527,1.587535
8260,8260013,19636,0.988766
8261,8261009,12771,0.643081
8262,8262013,13619,0.685782
8263,8263009,21877,1.101611
8264,8264013,34520,1.738247
8265,8265015,46411,2.337015
8266,8266012,53341,2.685974
8267,8267009,52412,2.639194
8268,8268013,44026,2.216919
8269,8269009,31703,1.596397
8270,8270013,19444,0.979098
8271,8271010,12755,0.642275
8272,8272014,13475,0.678531
8273,8273015,22053,1.110474
8274,8274014,34616,1.743081
8275,8275010,46571,2.345072
8276,8276014,53469,2.692419
8277,8277010,52524,2.644834
8278,8278014,44138,2.222559
8279,8279011,31591,1.590758
8280,8280015,19572,0.985544
8281,8281009,12771,0.643081
8282,8282014,13699,0.689810
8283,8283011,21973,1.106445
8284,8284015,34584,1.741469
8285,8285011,46571,2.345072
8286,8286008,53325,2.685168
8287,8287012,52476,2.642417
8288,8288008,44154,2.223364
8289,8289009,31687,1.595592
8290,8290014,19540,0.983932
8291,8291011,12755,0.642275
8292,8292015,13667,0.688199
8293,8293011,21957,1.105640
8294,8294015,34552,1.739858
8295,8295011,46491,2.341044
8296,8296008,53244,2.681089
8297,8297010,52396,2.638389
8298,8298010,44090,2.220142
8299,8299014,31447,1.583506
8300,8300010,19684,0.991183
8301,8301014,12675,0.638247
8302,8302011,13699,0.689810
8303,8303015,22021,1.108862
8304,8304011,34536,1.739052
8305,8305014,46651,2.349100
8306,8306013,53405,2.689196
8307,8307009,52572,2.647251
8308,8308013,44218,2.226587
8309,8309009,31655,1.593980
8310,8310013,19620,0.987961
8311,8311010,12771,0.643081
8312,8312014,13731,0.691421
8313,8313008,22133,1.114502
8314,8314013,34568,1.740664
8315,8315009,46507,2.341849
8316,8316013,53405,2.689196
8317,8317010,52492,2.643222
8318,8318014,44138,2.222559
8319,8319010,31607,1.591563
8320,8320014,19588,0.986349
8321,8321009,12659,0.637441
8322,8322013,13635,0.686587
8323,8323010,21749,1.095166
8324,8324014,34632,1.743886
8325,8325010,46635,2.348295
8326,8326014,53517,2.694836
8327,8327010,52492,2.643222
8328,8328014,44330,2.232227
8329,8329010,31735,1.598009
8330,8330009,19716,0.992795
8331,8331013,12771,0.643081
8332,8332010,13747,0.692227
8333,8333014,22069,1.111280
8334,8334010,34616,1.743081
8335,8335014,46635,2.348295
8336,8336010,53469,2.692419
8337,8337014,52572,2.647251
8338,8338011,44202,2.225782
8339,8339008,31671,1.594786
8340,8340012,19652,0.989572
8341,8341008,12803,0.644692
8342,8342012,13683,0.689004
8343,8343008,21941,1.104834
8344,8344012,34520,1.738247
8345,8345008,46555,2.344266
8346,8346013,53501,2.694030
8347,8347010,52572,2.647251
8348,8348014,44250,2.228198
8349,8349010,31719,1.597203
8350,8350014,19652,0.989572
8351,8351010,12803,0.644692
8352,8352014,13731,0.691421
8353,8353011,21989,1.107251
8354,8354010,34504,1.737441
8355,8355014,46523,2.342655
8356,8356011,53389,2.688391
8357,8357015,52444,2.640806
8358,8358011,44122,2.221753
8359,8359015,31559,1.589146
8360,8360011,19556,0.984738
8361,8361015,12659,0.637441
8362,8362012,13651,0.687393
8363,8363009,21877,1.101611
8364,8364013,34568,1.740664
8365,8365009,46539,2.343460
8366,8366013,53389,2.688391
8367,8367009,52492,2.643222
8368,8368013,44138,2.222559
8369,8369010,31607,1.591563
8370,8370009,19604,0.987155
8371,8371013,12755,0.642275
8372,8372010,13571,0.683365
8373,8373014,21861,1.100806
8374,8374010,34376,1.730996
8375,8375014,46475,2.340238
8376,8376010,53341,2.685974
8377,8377014,52492,2.643222
8378,8378013,44138,2.222559
8379,8379010,31543,1.588340
8380,8380014,19492,0.981515
8381,8381010,12547,0.631801
8382,8382014,13539,0.681753
8383,8383011,22037,1.109668
8384,8384015,34712,1.747915
8385,8385012,46699,2.351518
8386,8386010,53469,2.692419
8387,8387014,52588,2.648057
8388,8388010,44298,2.230616
8389,8389014,31623,1.592369
8390,8390011,19652,0.989572
8391,8391015,12787,0.643886
8392,8392011,13731,0.691421
8393,8393009,22005,1.108057
8394,8394010,34536,1.739052
8395,8395015,46587,2.345878
8396,8396012,53357,2.686780
8397,8397008,52524,2.644834
8398,8398012,44170,2.224170
8399,8399008,31655,1.593980
8400,8400012,19604,0.987155
8401,8401010,12723,0.640664
8402,8402015,13667,0.688199
8403,8403011,21909,1.103223
8404,8404015,34616,1.743081
8405,8405012,46523,2.342655
8406,8406008,53389,2.688391
8407,8407012,52460,2.641611
8408,8408008,44202,2.225782
8409,8409008,31623,1.592369
8410,8410015,19588,0.986349
8411,8411011,12803,0.644692
8412,8412015,13523,0.680948
8413,8413012,21797,1.097583
8414,8414008,34328,1.728579
8415,8415012,46395,2.336210
8416,8416008,53309,2.684362
8417,8417015,52636,2.650474
8418,8418011,44234,2.227393
8419,8419015,31591,1.590758
8420,8420011,19652,0.989572
8421,8421008,12979,0.653555
8422,8422012,13667,0.688199
8423,8423008,21925,1.104028
8424,8424012,34568,1.740664
8425,8425012,46555,2.344266
8426,8426011,53405,2.689196
8427,8427015,52588,2.648057
8428,8428011,44154,2.223364
8429,8429015,31639,1.593175
8430,8430011,19444,0.979098
8431,8431008,12771,0.643081
8432,8432012,13667,0.688199
8433,8433012,22021,1.108862
8434,8434011,34520,1.738247
8435,8435009,46523,2.342655
8436,8436013,53421,2.690002
8437,8437009,52556,2.646445
8438,8438013,44170,2.224170
8439,8439009,31687,1.595592
8440,8440013,19636,0.988766
8441,8441013,12803,0.644692
8442,8442010,13651,0.687393
8443,8443014,22021,1.108862
8444,8444011,34568,1.740664
8445,8445015,46587,2.345878
8446,8446011,53453,2.691614
8447,8447015,52476,2.642417
8448,8448011,44218,2.226587
8449,8449011,31639,1.593175
8450,8450009,19684,0.991183
8451,8451013,12803,0.644692
8452,8452009,13651,0.687393
8453,8453013,21909,1.103223
8454,8454010,34584,1.741469
8455,8455014,46555,2.344266
8456,8456010,53373,2.687585
8457,8457011,52460,2.641611
8458,8458009,44202,2.225782
8459,8459013,31591,1.590758
8460,8460010,19588,0.986349
8461,8461014,12739,0.641469
8462,8462010,13443,0.676919
8463,8463014,21685,1.091943
8464,8464010,34568,1.740664
8465,8465010,46651,2.349100
8466,8466008,53277,2.682751
8467,8467012,52636,2.650474
8468,8468008,44282,2.229810
8469,8469012,31591,1.590758
8470,8470008,19668,0.990378
8471,8471012,12787,0.643886
8472,8472009,13731,0.691421
8473,8473010,21973,1.106445
8474,8474008,34456,1.735024
8475,8475012,46555,2.344266
8476,8476009,53421,2.690002
8477,8477013,52620,2.649668
8478,8478009,44298,2.230616
8479,8479013,31703,1.596397
8480,8480009,19668,0.990378
8481,8481010,12787,0.643886
8482,8482008,13651,0.687393
8483,8483012,21973,1.106445
8484,8484009,34504,1.737441
8485,8485013,46555,2.344266
8486,8486009,53437,2.690808
8487,8487013,52508,2.644028
8488,8488009,44218,2.226587
8489,8489010,31655,1.593980
8490,8490008,19652,0.989572
8491,8491012,12739,0.641469
8492,8492008,13635,0.686587
8493,8493012,21957,1.105640
8494,8494009,34472,1.735830
8495,8495013,46619,2.347489
8496,8496009,53309,2.684362
8497,8497010,52476,2.642417
8498,8498014,44122,2.221753
8499,8499011,31639,1.593175
8500,8500015,19620,0.987961
8501,8501011,12787,0.643886
8502,8502008,13523,0.680948
8503,8503012,21893,1.102417
8504,8504008,34360,1.730190
8505,8505009,46347,2.333792
8506,8506008,53244,2.681089
8507,8507012,52412,2.639194
8508,8508008,44122,2.221753
8509,8509012,31607,1.591563
8510,8510009,19636,0.988766
8511,8511013,12771,0.643081
8512,8512009,13635,0.686587
8513,8513011,21973,1.106445
8514,8514010,34488,1.736635
8515,8515015,46635,2.348295
8516,8516012,53341,2.685974
8517,8517008,52476,2.642417
8518,8518012,44154,2.223364
8519,8519008,31655,1.593980
8520,8520012,19620,0.987961
8521,8521015,12739,0.641469
8522,8522013,13651,0.687393
8523,8523010,21925,1.104028
8524,8524014,34552,1.739858
8525,8525010,46555,2.344266
8526,8526014,53389,2.688391
8527,8527011,52316,2.634360
8528,8528015,44330,2.232227
8529,8529008,31783,1.600426
8530,8530013,19636,0.988766
8531,8531009,12803,0.644692
8532,8532013,13539,0.681753
8533,8533010,21781,1.096777
8534,8534014,34616,1.743081
8535,8535010,46587,2.345878
8536,8536014,53613,2.699670
8537,8537009,52604,2.648862
8538,8538014,44170,2.224170
8539,8539011,31671,1.594786
8540,8540015,19604,0.987155
8541,8541011,12787,0.643886
8542,8542008,13635,0.686587
8543,8543012,21973,1.106445
8544,8544008,34520,1.738247
8545,8545011,46571,2.345072
8546,8546009,53453,2.691614
8547,8547013,52588,2.648057
8548,8548009,44266,2.229004
8549,8549013,31687,1.595592
8550,8550009,19668,0.990378
8551,8551013,12627,0.635830
8552,8552010,13619,0.685782
8553,8553012,21989,1.107251
8554,8554010,34488,1.736635
8555,8555014,46555,2.344266
8556,8556010,53341,2.685974
8557,8557014,52492,2.643222
8558,8558011,44170,2.224170
8559,8559015,31559,1.589146
8560,8560011,19524,0.983127
8561,8561014,12643,0.636635
8562,8562011,13683,0.689004
8563,8563008,21909,1.103223
8564,8564012,34648,1.744692
8565,8565008,46587,2.345878
8566,8566012,53533,2.695642
8567,8567008,52636,2.650474
8568,8568012,44266,2.229004
8569,8569009,31751,1.598814
8570,8570014,19572,0.985544
8571,8571011,12771,0.643081
8572,8572008,13683,0.689004
8573,8573012,21957,1.105640
8574,8574008,34536,1.739052
8575,8575012,46667,2.349906
8576,8576008,53405,2.689196
8577,8577012,52604,2.648862
8578,8578009,44234,2.227393
8579,8579013,31623,1.592369
8580,8580009,19668,0.990378
8581,8581013,12771,0.643081
8582,8582009,13635,0.686587
8583,8583013,22021,1.108862
8584,8584010,34552,1.739858
8585,8585013,46651,2.349100
8586,8586011,53373,2.687585
8587,8587015,52588,2.648057
8588,8588011,44186,2.224976
8589,8589008,31687,1.595592
8590,8590012,19604,0.987155
8591,8591008,12771,0.643081
8592,8592012,13667,0.688199
8593,8593015,21973,1.106445
8594,8594012,34552,1.739858
8595,8595008,46491,2.341044
8596,8596012,53421,2.690002
8597,8597009,52524,2.644834
8598,8598013,44186,2.224976
8599,8599009,31655,1.593980
8600,8600013,19572,0.985544
8601,8601010,12771,0.643081
8602,8602015,13555,0.682559
8603,8603011,21797,1.097583
8604,8604008,34360,1.730190
8605,8605012,46427,2.337821
8606,8606008,53373,2.687585
8607,8607012,52636,2.650474
8608,8608009,44298,2.230616
8609,8609013,31575,1.589952
8610,8610010,19588,0.986349
8611,8611014,12595,0.634218
8612,8612010,13699,0.689810
8613,8613014,22037,1.109668
8614,8614011,34584,1.741469
8615,8615015,46603,2.346684
8616,8616011,53437,2.690808
8617,8617010,52572,2.647251
8618,8618014,44186,2.224976
8619,8619010,31639,1.593175
8620,8620014,19620,0.987961
8621,8621010,12803,0.644692
8622,8622014,13587,0.684170
8623,8623011,21989,1.107251
8624,8624015,34696,1.747109
8625,8625012,46603,2.346684
8626,8626009,53485,2.693225
8627,8627013,52572,2.647251
8628,8628009,44266,2.229004
8629,8629013,31671,1.594786
8630,8630010,19700,0.991989
8631,8631014,12771,0.643081
8632,8632010,13683,0.689004
8633,8633015,22037,1.109668
8634,8634012,34568,1.740664
8635,8635009,46491,2.341044
8636,8636013,53501,2.694030
8637,8637009,52556,2.646445
8638,8638013,44250,2.228198
8639,8639009,31671,1.594786
8640,8640013,19620,0.987961
8641,8641013,12851,0.647109
8642,8642009,13651,0.687393
8643,8643013,22053,1.110474
8644,8644010,34568,1.740664
8645,8645014,46651,2.349100
8646,8646010,53453,2.691614
8647,8647014,52556,2.646445
8648,8648010,44282,2.229810
8649,8649009,31687,1.595592
8650,8650015,19684,0.991183
8651,8651011,12787,0.643886
8652,8652015,13683,0.689004
8653,8653011,21973,1.106445
8654,8654008,34520,1.738247
8655,8655012,46523,2.342655
8656,8656008,53389,2.688391
8657,8657015,52540,2.645640
8658,8658013,44154,2.223364
8659,8659009,31639,1.593175
8660,8660013,19636,0.988766
8661,8661010,12819,0.645498
8662,8662014,13667,0.688199
8663,8663010,21957,1.105640
8664,8664014,34584,1.741469
8665,8665012,46603,2.346684
8666,8666010,53357,2.686780
8667,8667014,52492,2.643222
8668,8668010,44218,2.226587
8669,8669014,31623,1.592369
8670,8670010,19620,0.987961
8671,8671014,12787,0.643886
8672,8672011,13619,0.685782
8673,8673011,21941,1.104834
8674,8674009,34472,1.735830
8675,8675013,46491,2.341044
8676,8676009,53389,2.688391
8677,8677013,52380,2.637583
8678,8678010,44330,2.232227
8679,8679014,31655,1.593980
8680,8680010,19668,0.990378
8681,8681011,12803,0.644692
8682,8682009,13635,0.686587
8683,8683013,21957,1.105640
8684,8684010,34584,1.741469
8685,8685014,46587,2.345878
8686,8686010,53453,2.691614
8687,8687014,52540,2.645640
8688,8688010,44234,2.227393
8689,8689010,31639,1.593175
8690,8690015,19652,0.989572
8691,8691012,12771,0.643081
8692,8692008,13635,0.686587
8693,8693012,22005,1.108057
8694,8694008,34472,1.735830
8695,8695012,46363,2.334598
8696,8696009,53373,2.687585
8697,8697009,52540,2.645640
8698,8698009,44218,2.226587
8699,8699013,31623,1.592369
8700,8700009,19636,0.988766
8701,8701013,12787,0.643886
8702,8702010,13667,0.688199
8703,8703014,21989,1.107251
8704,8704010,34536,1.739052
8705,8705012,46459,2.339432
8706,8706010,53325,2.685168
8707,8707014,52492,2.643222
8708,8708011,44266,2.229004
8709,8709015,31335,1.577867
8710,8710011,19540,0.983932
8711,8711015,12771,0.643081
8712,8712011,13731,0.691421
8713,8713013,22037,1.109668
8714,8714010,34584,1.741469
8715,8715014,46619,2.347489
8716,8716010,53469,2.692419
8717,8717014,52588,2.648057
8718,8718011,44186,2.224976
8719,8719015,31671,1.594786
8720,8720011,19652,0.989572
8721,8721012,12835,0.646303
8722,8722010,13667,0.688199
8723,8723013,22005,1.108057
8724,8724010,34600,1.742275
8725,8725014,46571,2.345072
8726,8726010,53453,2.691614
8727,8727014,52652,2.651280
8728,8728010,44282,2.229810
8729,8729012,31671,1.594786
8730,8730010,19684,0.991183
8731,8731015,12755,0.642275
8732,8732011,13699,0.689810
8733,8733015,22053,1.110474
8734,8734011,34456,1.735024
8735,8735008,46539,2.343460
8736,8736012,53469,2.692419
8737,8737012,52636,2.650474
8738,8738010,44202,2.225782
8739,8739014,31447,1.583506
8740,8740010,19460,0.979904
8741,8741014,12691,0.639052
8742,8742011,13667,0.688199
8743,8743015,22037,1.109668
8744,8744011,34552,1.739858
8745,8745013,46683,2.350712
8746,8746013,53485,2.693225
8747,8747009,52572,2.647251
8748,8748013,44202,2.225782
8749,8749009,31655,1.593980
8750,8750013,19588,0.986349
8751,8751010,12787,0.643886
8752,8752014,13667,0.688199
8753,8753009,22005,1.108057
8754,8754014,34600,1.742275
8755,8755011,46555,2.344266
8756,8756015,53485,2.693225
8757,8757011,52556,2.646445
8758,8758015,44186,2.224976
8759,8759011,31639,1.593175
8760,8760008,19684,0.991183
8761,8761011,12739,0.641469
8762,8762009,13587,0.684170
8763,8763013,21973,1.106445
8764,8764010,34568,1.740664
8765,8765014,46587,2.345878
8766,8766010,53405,2.689196
8767,8767014,52556,2.646445
8768,8768010,44186,2.224976
8769,8769013,31591,1.590758
8770,8770010,19620,0.987961
8771,8771014,12787,0.643886
8772,8772010,13715,0.690616
8773,8773014,22021,1.108862
8774,8774010,34472,1.735830
8775,8775014,46539,2.343460
8776,8776011,53389,2.688391
8777,8777014,52460,2.641611
8778,8778014,44218,2.226587
8779,8779010,31623,1.592369
8780,8780014,19652,0.989572
8781,8781011,12787,0.643886
8782,8782015,13683,0.689004
8783,8783011,21973,1.106445
8784,8784015,34632,1.743886
8785,8785010,46555,2.344266
8786,8786015,53309,2.684362
8787,8787011,52476,2.642417
8788,8788008,44298,2.230616
8789,8789012,31559,1.589146
8790,8790008,19572,0.985544
8791,8791012,12627,0.635830
8792,8792009,13539,0.681753
8793,8793012,21957,1.105640
8794,8794010,34344,1.729384
8795,8795014,46555,2.344266
8796,8796011,53373,2.687585
8797,8797015,52476,2.642417
8798,8798011,44186,2.224976
8799,8799015,31559,1.589146
8800,8800011,19460,0.979904
8801,8801015,12707,0.639858
8802,8802012,13587,0.684170
8803,8803009,21861,1.100806
8804,8804013,34456,1.735024
8805,8805009,46395,2.336210
8806,8806013,53373,2.687585
8807,8807009,52412,2.639194
8808,8808013,43994,2.215308
8809,8809010,31463,1.584312
8810,8810009,19700,0.991989
8811,8811012,12835,0.646303
8812,8812009,13715,0.690616
8813,8813013,21861,1.100806
8814,8814009,34472,1.735830
8815,8815013,46443,2.338627
8816,8816009,53325,2.685168
8817,8817014,52524,2.644834
8818,8818011,44058,2.218530
8819,8819015,31543,1.588340
8820,8820012,19588,0.986349
8821,8821008,12499,0.629384
8822,8822012,13619,0.685782
8823,8823008,21893,1.102417
8824,8824012,34536,1.739052
8825,8825009,46395,2.336210
8826,8826014,53341,2.685974
8827,8827011,52444,2.640806
8828,8828015,44074,2.219336
8829,8829011,31527,1.587535
8830,8830008,19636,0.988766
8831,8831012,12547,0.631801
8832,8832008,13587,0.684170
8833,8833013,21829,1.099194
8834,8834010,34632,1.743886
8835,8835014,46667,2.349906
8836,8836010,53261,2.681946
8837,8837014,52380,2.637583
8838,8838010,44106,2.220948
8839,8839014,31399,1.581090
8840,8840011,19476,0.980709
8841,8841008,12707,0.639858
8842,8842014,13619,0.685782
8843,8843011,21893,1.102417
8844,8844015,34568,1.740664
